report_date,campaign_key,campaign_name,platform,campaign_group,funnel_stage,campaign_key_type,receita,orders,visits,investimento,impressions,clicks,roas,receita_safe_ad,receita_excecao_manual,receita_pmax_sem_anuncio,receita_por_nome_campanha,receita_outro,receita_anuncio_ambiguo,receita_nao_casado,investimento_anuncio,investimento_campanha,pct_receita_assertiva,pct_receita_anuncio_ambiguo,pct_receita_assertiva_alta,pct_investimento_anuncio,motivos_receita,motivos_investimento
2026-07-11,name|azul|kayak|azulbrandedfsr-web_fsr_pt_br pt_br flight sponsoredresult,AZULBRANDEDFSR-WEB_FSR_PT_BR PT_BR FLIGHT SPONSOREDRESULT,Kayak,NÃO IDENTIFICADO,NÃO IDENTIFICADO,name,,,,150,2337,20,,,,,,,,,0,150,,,,0,,campanha
2026-07-11,name|azul|kayak|azulhbo-web_fhboad_pt_br pt_br flight hbo,AZULHBO-WEB_FHBOAD_PT_BR PT_BR FLIGHT HBO,Kayak,NÃO IDENTIFICADO,NÃO IDENTIFICADO,name,,,,30,173004,6,,,,,,,,,0,30,,,,0,,campanha
2026-07-11,name|azul|kayak|azulmonte-web pt_br flight inline,AZULMONTE-WEB PT_BR FLIGHT INLINE,Kayak,NÃO IDENTIFICADO,NÃO IDENTIFICADO,name,,,,0,63,0,,,,,,,,,0,0,,,,,,
2026-07-11,name|azul|skyscanner|br | flights | inline | itinerary plus | sam app,BR | FLIGHTS | INLINE | ITINERARY PLUS | SAM APP,Skyscanner,INLINE,Conversão,name,,,,885.5,103513,161,,,,,,,,,0,885.5,,,,0,,campanha
2026-07-11,name|azul|kayak|azulhbo-mob_fhboad_pt_br pt_br flight hbo,AZULHBO-MOB_FHBOAD_PT_BR PT_BR FLIGHT HBO,Kayak,NÃO IDENTIFICADO,NÃO IDENTIFICADO,name,,,,72,389550,18,,,,,,,,,0,72,,,,0,,campanha
2026-07-11,name|azul|uol|brv_va_uol_display_lf_montevideu_pass,BRV_VA_UOL_DISPLAY_LF_MONTEVIDEU_PASS,UOL,MONTEVIDEU,Conversão,name,,,,0,30040,43,,,,,,,,,0,0,,,,,,
2026-07-11,name|azul|kayak|azulinlinedeskt1 pt_br flight inline,AZULINLINEDESKT1 PT_BR FLIGHT INLINE,Kayak,NÃO IDENTIFICADO,NÃO IDENTIFICADO,name,,,,164.3,13321,53,,,,,,,,,0,164.3,,,,0,,campanha
2026-07-11,name|azul|skyscanner|br | premium iab + mobile | ros,BR | PREMIUM IAB + MOBILE | ROS,Skyscanner,NÃO IDENTIFICADO,NÃO IDENTIFICADO,name,,,,1442.2359102945873,48035,158,,,,,,,,,0,1442.2359102945873,,,,0,,campanha
2026-07-11,name|azul|kayak|azulcmp2frontdoor pt_br frontdoor flight compare to,AZULCMP2FRONTDOOR PT_BR FRONTDOOR FLIGHT COMPARE TO,Kayak,NÃO IDENTIFICADO,NÃO IDENTIFICADO,name,,,,353.09999999999997,216,214,,,,,,,,,0,353.09999999999997,,,,0,,campanha
2026-07-11,id|azul|google ads|23300311398,BRV_VA_GOOGLE_APP_MF_ANDROID_ENGAJAMENTO_PASS,Google Ads,ANDROID,Consideração,id,,,,1007.67,180108,1653,,,,,,,,,1007.67,0,,,,100,,anuncio
2026-07-11,name|azul|kayak|azulmontebrand-mob_fsr_pt_br pt_br flight sponsoredresult,AZULMONTEBRAND-MOB_FSR_PT_BR PT_BR FLIGHT SPONSOREDRESULT,Kayak,NÃO IDENTIFICADO,NÃO IDENTIFICADO,name,,,,0,3,0,,,,,,,,,0,0,,,,,,
2026-07-11,name|azul|kayak|não identificado,NÃO IDENTIFICADO,Kayak,NÃO IDENTIFICADO,NÃO IDENTIFICADO,name,,,,153.20000000000002,0,58,,,,,,,,,0,153.20000000000002,,,,0,,campanha
2026-07-11,name|azul|kayak|azulbarilocbrand-mob_fsr_pt_br pt_br flight sponsoredresult,AZULBARILOCBRAND-MOB_FSR_PT_BR PT_BR FLIGHT SPONSOREDRESULT,Kayak,NÃO IDENTIFICADO,NÃO IDENTIFICADO,name,,,,0,9,0,,,,,,,,,0,0,,,,,,
2026-07-11,name|azul|kayak|azulafterclick_fac_pt_br pt_br flight afterclick,AZULAFTERCLICK_FAC_PT_BR PT_BR FLIGHT AFTERCLICK,Kayak,NÃO IDENTIFICADO,NÃO IDENTIFICADO,name,,,,52.7,311,17,,,,,,,,,0,52.7,,,,0,,campanha
2026-07-11,name|azul|kayak|azulbrandedfsr-mob_fsr_pt_br pt_br flight sponsoredresult,AZULBRANDEDFSR-MOB_FSR_PT_BR PT_BR FLIGHT SPONSOREDRESULT,Kayak,NÃO IDENTIFICADO,NÃO IDENTIFICADO,name,,,,148.5,7803,27,,,,,,,,,0,148.5,,,,0,,campanha
2026-07-11,name|azul|bing ads|brv_va_bing_dmax_lf_aon-marca_pass,BRV_VA_BING_DMAX_LF_AON-MARCA_PASS,Bing Ads,AON-MARCA,Conversão,name,,,,828.4,2416,254,,,,,,,,,0,828.4,,,,0,,campanha
2026-07-11,name|azul|rtb|vml_va_rtb-house_display_lf_aon_pass,VML_VA_RTB-HOUSE_DISPLAY_LF_AON_PASS,RTB,AON,Conversão,name,,,,883.705,63727,368,,,,,,,,,0,883.705,,,,0,,campanha
2026-07-11,name|azul|kayak|azulbariloc-web pt_br flight inline,AZULBARILOC-WEB PT_BR FLIGHT INLINE,Kayak,NÃO IDENTIFICADO,NÃO IDENTIFICADO,name,,,,0,29,0,,,,,,,,,0,0,,,,,,
2026-07-11,name|azul|skyscanner|br | flights | inline | itinerary plus | sam desktop,BR | FLIGHTS | INLINE | ITINERARY PLUS | SAM DESKTOP,Skyscanner,INLINE,Conversão,name,,,,1529,62394,278,,,,,,,,,0,1529,,,,0,,campanha
2026-07-11,name|azul|kayak|azul-mob_fsbo_pt_br pt_br flight sponsoredbookingoption,AZUL-MOB_FSBO_PT_BR PT_BR FLIGHT SPONSOREDBOOKINGOPTION,Kayak,NÃO IDENTIFICADO,NÃO IDENTIFICADO,name,,,,675,2897,90,,,,,,,,,0,675,,,,0,,campanha
2026-07-12,id|azul|google ads|6504006924,BRV_VA_GOOGLE_SEARCH_LF_AON-MARCA-BRD_PASS,Google Ads,AON-MARCA-BRD,Conversão,id,1162839.99,851,22998,45027.8,111265,38781,25.824934595960716,13724.42,102378.31,13574.88,0,0,1033162.38,0,45027.8,0,100,88.848198280487409,1.1802500875464388,100,"anuncio_ambiguo,excecao_manual,pmax_sem_anuncio,safe_ad",anuncio
2026-07-12,name|azul|bing ads|brv_va_bing_search_lf_aon-marca-brd_pass,BRV_VA_BING_SEARCH_LF_AON-MARCA-BRD_PASS,Bing Ads,AON-MARCA-BRD,Conversão,name,121215.93,74,1240,3797.5899999999997,6392,2118,31.919172422510066,0,0,0,121215.93,0,0,0,0,3797.5899999999997,100,0,0,0,por_nome_campanha,campanha
2026-07-12,id|azul|google ads|20417584768,BRV_VA_GOOGLE_PMAX_LF_AON-MARCA_PASS,Google Ads,AON-MARCA,Conversão,id,75161.45,47,2564,7715.15,359532,9381,9.7420594544500112,0,0,75161.45,0,0,0,0,0,7715.15,100,0,0,0,pmax_sem_anuncio,campanha
2026-07-12,name|azul|bing ads|brv_va_bing_dmax_lf_aon_pass,BRV_VA_BING_DMAX_LF_AON_PASS,Bing Ads,AON,Conversão,name,28602.03,15,174,,,,,0,0,0,28602.03,0,0,0,,,100,0,0,,por_nome_campanha,
2026-07-12,id|azul|google ads|23339225668,BRV_VA_GOOGLE_PMAX_LF_OFERTAS-AZUL_PASS,Google Ads,OFERTAS-AZUL,Conversão,id,22559.56,16,411,6464.19,48830,4324,3.4899283591602357,0,0,22559.56,0,0,0,0,0,6464.19,100,0,0,0,pmax_sem_anuncio,campanha
2026-07-12,id|azul|google ads|23477987177,BRV_VA_GOOGLE_SEARCH_LF_AON-HUBS-NBRD_PASS,Google Ads,AON-HUBS-NBRD,Conversão,id,15715.64,8,815,3239.26,14266,1245,4.8516142575773475,0,0,0,0,0,15715.64,0,3239.26,0,100,100,0,100,"anuncio_ambiguo,pmax_sem_anuncio",anuncio
2026-07-12,name|azul|bing ads|brv_va_bing_search_lf_aon-us-passenger-brd_pass,BRV_VA_BING_SEARCH_LF_AON-US-PASSENGER-BRD_PASS,Bing Ads,AON-US-PASSENGER-BRD,Conversão,name,15298.09,1,11,24.15,76,21,633.46128364389233,0,0,0,15298.09,0,0,0,0,24.15,100,0,0,0,por_nome_campanha,campanha
2026-07-12,id|azul|google ads|18482497357,BRV_VA_GOOGLE_SEARCH_LF_AON-CONCORRENTES-NBRD_PASS,Google Ads,AON-CONCORRENTES-NBRD,Conversão,id,9404.74,5,123,790.1400000000001,14080,250,11.902624851292174,9404.74,0,0,0,0,0,0,790.1400000000001,0,100,0,100,100,"anuncio_ambiguo,pmax_sem_anuncio,safe_ad",anuncio
2026-07-12,name|azul|bing ads|brv_va_bing_search_lf_aon-novas-rotas-nbrd_pass,BRV_VA_BING_SEARCH_LF_AON-NOVAS-ROTAS-NBRD_PASS,Bing Ads,AON-NOVAS-ROTAS-NBRD,Conversão,name,8505.84,2,93,1544.17,15069,250,5.5083572404592758,0,0,0,8505.84,0,0,0,0,1544.17,100,0,0,0,por_nome_campanha,campanha
2026-07-12,name|azul|bing ads|brv_va_bing_search_lf_aon-rota-rota-nbrd_pass,BRV_VA_BING_SEARCH_LF_AON-ROTA-ROTA-NBRD_PASS,Bing Ads,AON-ROTA-ROTA-NBRD,Conversão,name,7706.18,6,10,82.27,1640,22,93.669381305457648,0,0,0,7706.18,0,0,0,0,82.27,100,0,0,0,por_nome_campanha,campanha
2026-07-12,id|azul|google ads|23482604389,BRV_VA_GOOGLE_SEARCH_LF_AON-INTER-NBRD_PASS,Google Ads,AON-INTER-NBRD,Conversão,id,6521.63,5,373,2637.64,16392,632,2.4725246811543653,6521.63,0,0,0,0,0,0,2637.64,0,100,0,100,100,"anuncio_ambiguo,pmax_sem_anuncio,safe_ad",anuncio
2026-07-12,name|azul|bing ads|brv_va_bing_search_lf_aon-concorrentes-nbrd_pass,BRV_VA_BING_SEARCH_LF_AON-CONCORRENTES-NBRD_PASS,Bing Ads,AON-CONCORRENTES-NBRD,Conversão,name,5914.92,1,16,105.4,13335,59,56.118785578747627,0,0,0,5914.92,0,0,0,0,105.4,100,0,0,0,por_nome_campanha,campanha
2026-07-12,id|azul|google ads|11382534426,BRV_VA_GOOGLE_SEARCH_LF_AON-GENERICA-NBRD_PASS,Google Ads,AON-GENERICA-NBRD,Conversão,id,5402.6,3,311,758.99,6991,433,7.11814384906257,5278.25,0,0,0,0,124.35,0,758.99,0,100,2.3016695665050158,97.698330433494974,100,"anuncio_ambiguo,pmax_sem_anuncio,safe_ad",anuncio
2026-07-12,id|azul|google ads|18185234105,BRV_VA_GOOGLE_SEARCH_LF_AON-EUA-NBRD_PASS,Google Ads,AON-EUA-NBRD,Conversão,id,5276.26,3,60,579.52,1788,93,9.1045347874102713,5276.26,0,0,0,0,0,0,579.52,5.6843418860808015e-14,100,0,100,100,safe_ad,anuncio + campanha
2026-07-12,name|azul|bing ads|brv_va_bing_search_lf_marca_pass,BRV_VA_BING_SEARCH_LF_MARCA_PASS,Bing Ads,MARCA,Conversão,name,4390.44,8,118,,,,,0,0,0,4390.44,0,0,0,,,100,0,0,,por_nome_campanha,
2026-07-12,id|azul|google ads|23477999759,BRV_VA_GOOGLE_SEARCH_LF_AON-NACIONAL-NBRD_PASS,Google Ads,AON-NACIONAL-NBRD,Conversão,id,4046.21,2,192,516.8,2811,249,7.82935371517028,4046.21,0,0,0,0,0,0,516.78,0.019999999999988916,100,0,100,99.996130030959748,"anuncio_ambiguo,pmax_sem_anuncio,safe_ad",anuncio + campanha
2026-07-12,id|azul|google ads|22858128667,BRV_VA_GOOGLE_SEARCH_LF_AON-CANCELAMENTO-BRD_PASS,Google Ads,AON-CANCELAMENTO-BRD,Conversão,id,3732.33,4,81,186.22,3372,402,20.042584040382344,3732.33,0,0,0,0,0,0,186.22,0,100,0,100,100,safe_ad,anuncio
2026-07-12,name|azul|bing ads|brv_va_bing_display_lf_ofertas-azul_pass,BRV_VA_BING_DISPLAY_LF_OFERTAS-AZUL_PASS,Bing Ads,OFERTAS-AZUL,Conversão,name,3614.36,1,3,1394.92,130651,839,2.5910876609411293,0,0,0,3614.36,0,0,0,0,1394.92,100,0,0,0,por_nome_campanha,campanha
2026-07-12,name|azul|rtb|brv_va_rtb-house_display_lf_aon-native_pass,BRV_VA_RTB-HOUSE_DISPLAY_LF_AON-NATIVE_PASS,RTB,AON-NATIVE,Conversão,name,3573.9,2,85,,,,,0,0,0,3573.9,0,0,0,,,100,0,0,,por_nome_campanha,
2026-07-12,name|azul|bing ads|brv_va_bing_display_lf_copa-do-mundo_pass,BRV_VA_BING_DISPLAY_LF_COPA-DO-MUNDO_PASS,Bing Ads,COPA-DO-MUNDO,Conversão,name,3543.01,1,9,,,,,0,0,0,3543.01,0,0,0,,,100,0,0,,por_nome_campanha,
2026-07-12,id|azul|google ads|23590926907,BRV_VA_GOOGLE_PMAX_LF_AON-NOVAS-ROTAS_PASS,Google Ads,AON-NOVAS-ROTAS,Conversão,id,2820.1099999999997,2,181,7690.6,621404,9644,0.36669570644683114,0,0,2820.1099999999997,0,0,0,0,0,7690.6,100,0,0,0,pmax_sem_anuncio,campanha
2026-07-12,name|azul|criteo|brv_va_criteo_display_lf_aon-dco_pass,BRV_VA_CRITEO_DISPLAY_LF_AON-DCO_PASS,Criteo,AON-DCO,Conversão,name,2349.47,3,381,,,,,0,0,0,2349.47,0,0,0,,,100,0,0,,por_nome_campanha,
2026-07-12,id|azul|google ads|23482637920,BRV_VA_GOOGLE_SEARCH_LF_AON-ROTA-ROTA-NBRD_PASS,Google Ads,AON-ROTA-ROTA-NBRD,Conversão,id,1946.68,2,468,4284.3500000000013,8993,806,0.45436997444186389,0,0,0,0,0,1946.68,0,4284.3500000000013,1.0658141036401503e-14,100,100,0,100,"anuncio_ambiguo,pmax_sem_anuncio",anuncio + campanha
2026-07-12,id|azul|google ads|23482609150,BRV_VA_GOOGLE_SEARCH_LF_SAZONAL-NBRD_PASS,Google Ads,SAZONAL-NBRD,Conversão,id,1484.34,3,363,1075.31,7145,532,1.3803833313184104,0,0,0,0,0,1484.34,0,1075.31,0,100,100,0,100,"anuncio_ambiguo,pmax_sem_anuncio",anuncio
2026-07-12,id|azul|google ads|23841902312,BRV_VA_GOOGLE_PMAX_LF_COPA-DO-MUNDO_PASS,Google Ads,COPA-DO-MUNDO,Conversão,id,1460.3,1,174,,,,,0,0,1460.3,0,0,0,0,,,100,0,0,,pmax_sem_anuncio,
2026-07-12,id|azul|google ads|20508311506,BRV_VA_GOOGLE_SEARCH_LF_AON-US-PASSENGER-BRD_PASS,Google Ads,AON-US-PASSENGER-BRD,Conversão,id,1174.2,2,93,769.46,781,206,1.5260052504353703,0,0,0,0,0,1174.2,0,769.46,0,100,100,0,100,"anuncio_ambiguo,pmax_sem_anuncio",anuncio
2026-07-12,id|azul|google ads|23719251109,BRV_VA_GOOGLE_PMAX_LF_DATA-DUPLA_PASS,Google Ads,DATA-DUPLA,Conversão,id,737.5,1,48,,,,,0,0,737.5,0,0,0,0,,,100,0,0,,pmax_sem_anuncio,
2026-07-12,name|azul|bing ads|brv_va_bing_search_lf_aon-eua-nbrd_pass,BRV_VA_BING_SEARCH_LF_AON-EUA-NBRD_PASS,Bing Ads,AON-EUA-NBRD,Conversão,name,374.82,2,24,154.51999999999998,528,50,2.4257054103028737,0,0,0,374.82,0,0,0,0,154.51999999999998,100,0,0,0,por_nome_campanha,campanha
2026-07-12,id|azul|google ads|23959664280,BRV_VA_GOOGLE_SEARCH_LF_COMPET_PASS,Google Ads,COMPET,Conversão,id,308.12,1,19,,,,,308.12,0,0,0,0,0,0,,,100,0,100,,"pmax_sem_anuncio,safe_ad",
2026-07-12,name|azul|bing ads|brv_va_bing_dmax_lf_copa-do-mundo_pass,BRV_VA_BING_DMAX_LF_COPA-DO-MUNDO_PASS,Bing Ads,COPA-DO-MUNDO,Conversão,name,230.26,3,16,,,,,0,0,0,230.26,0,0,0,,,100,0,0,,por_nome_campanha,
2026-07-12,id|azul|google ads|23761144488,BRV_VA_GOOGLE_DEMAND-GEN_LF_OFERTAS-AZUL_PASS,Google Ads,OFERTAS-AZUL,Conversão,id,186.82,1,26,657.23,15254,328,0.28425360984738979,186.82,0,0,0,0,0,0,657.23,0,100,0,100,100,safe_ad,anuncio
2026-07-12,id|azul|google ads|23841902315,BRV_VA_GOOGLE_DEMAND-GEN_LF_COPA-DO-MUNDO_PASS,Google Ads,COPA-DO-MUNDO,Conversão,id,0,0,46,,,,,0,0,0,0,0,0,0,,,,,,,safe_ad,
2026-07-12,name|azul|bing ads|brv_va_bing_dmax_lf_visit-porto_pass,BRV_VA_BING_DMAX_LF_VISIT-PORTO_PASS,Bing Ads,VISIT-PORTO,Conversão,name,0,0,17,78.24,1762,36,0,0,0,0,0,0,0,0,0,78.24,,,,0,por_nome_campanha,campanha
2026-07-12,id|azul|google ads|23651041849,BRV_VA_GOOGLE_PMAX_LF_ANOITECEURJ_PASS,Google Ads,ANOITECEURJ,Conversão,id,0,0,4,,,,,0,0,0,0,0,0,0,,,,,,,pmax_sem_anuncio,
2026-07-12,id|azul|meta ads|120241283768040726,BRV_VA_META_FEED_LF_ROTAS-INTERNACIONAIS_PASS,Meta Ads,ROTAS-INTERNACIONAIS,Conversão,id,0,0,19,158.15,11944,128,0,0,0,0,0,0,0,0,158.15,0,,,,100,anuncio_ambiguo,anuncio
2026-07-12,name|azul|bing ads|brv_va_bing_display_lf_data-dupla_pass,BRV_VA_BING_DISPLAY_LF_DATA-DUPLA_PASS,Bing Ads,DATA-DUPLA,Conversão,name,0,0,1,,,,,0,0,0,0,0,0,0,,,,,,,por_nome_campanha,
2026-07-12,name|azul|bing ads|brv_va_bing_display_lf_novas-rotas_pass,BRV_VA_BING_DISPLAY_LF_NOVAS-ROTAS_PASS,Bing Ads,NOVAS-ROTAS,Conversão,name,0,0,4,518.32999999999993,74123,581,0,0,0,0,0,0,0,0,0,518.32999999999993,,,,0,por_nome_campanha,campanha
2026-07-12,id|azul|meta ads|120239211483030726,BRV_VA_META_FEED_LF_OFERTAS-AZUL_PASS,Meta Ads,OFERTAS-AZUL,Conversão,id,0,0,34,181.96,24959,646,0,0,0,0,0,0,0,0,181.96,0,,,,100,safe_ad,anuncio
2026-07-12,name|azul|bing ads|brv_va_bing_search_lf_generica_pass,BRV_VA_BING_SEARCH_LF_GENERICA_PASS,Bing Ads,GENERICA,Conversão,name,0,0,2,,,,,0,0,0,0,0,0,0,,,,,,,por_nome_campanha,
2026-07-12,id|azul|google ads|23580868242,BRV_VA_GOOGLE_SEARCH_LF_AON-NOVAS-ROTAS-NBRD_PASS,Google Ads,AON-NOVAS-ROTAS-NBRD,Conversão,id,0,0,105,1722.3400000000001,11204,441,0,0,0,0,0,0,0,0,1722.3400000000001,0,,,,100,"pmax_sem_anuncio,safe_ad",anuncio
2026-07-12,id|azul|meta ads|120247213556450726,BRV_VA_META_FEED_LF_COMPET_PASS,Meta Ads,COMPET,Conversão,id,0,0,3,0,0,,,0,0,0,0,0,0,0,0,0,,,,,safe_ad,
2026-07-12,id|azul|google ads|23976576367,BRV_VA_GOOGLE_DEMAND-GEN_LF_COMPET-MG_PASS,Google Ads,COMPET-MG,Conversão,id,0,0,3,,,,,0,0,0,0,0,0,0,,,,,,,safe_ad,
2026-07-12,name|azul|bing ads|brv_va_bing_search_lf_copa-do-mundo_pass,BRV_VA_BING_SEARCH_LF_COPA-DO-MUNDO_PASS,Bing Ads,COPA-DO-MUNDO,Conversão,name,0,0,6,,,,,0,0,0,0,0,0,0,,,,,,,por_nome_campanha,
2026-07-12,id|azul|google ads|24006034740,BRV_VA_GOOGLE_SEARCH_LF_AON-LISBOA-NBRD_PASS,Google Ads,AON-LISBOA-NBRD,Conversão,id,0,0,40,159.01,893,57,0,0,0,0,0,0,0,0,159.01,0,,,,100,"pmax_sem_anuncio,safe_ad",anuncio
2026-07-12,name|azul|uol|brv_va_uol_display_lf_mendoza_pass,BRV_VA_UOL_DISPLAY_LF_MENDOZA_PASS,UOL,MENDOZA,Conversão,name,0,0,3,0,30022,66,,0,0,0,0,0,0,0,0,0,,,,,por_nome_campanha,
2026-07-12,id|azul|google ads|24006034743,BRV_VA_GOOGLE_SEARCH_LF_AON-MADRID-NBRD_PASS,Google Ads,AON-MADRID-NBRD,Conversão,id,0,0,15,117.63,1162,30,0,0,0,0,0,0,0,0,117.63,0,,,,100,"pmax_sem_anuncio,safe_ad",anuncio
2026-07-12,id|azul|google ads|23971978739,BRV_VA_GOOGLE_DEMAND-GEN_LF_COMPET-RS_PASS,Google Ads,COMPET-RS,Conversão,id,0,0,2,,,,,0,0,0,0,0,0,0,,,,,,,safe_ad,
2026-07-12,name|azul|uol|brv_va_uol_display_lf_montevideu_pass,BRV_VA_UOL_DISPLAY_LF_MONTEVIDEU_PASS,UOL,MONTEVIDEU,Conversão,name,0,0,1,0,31370,48,,0,0,0,0,0,0,0,0,0,,,,,por_nome_campanha,
2026-07-12,id|azul|meta ads|120244281235370726,BRV_VA_META_FEED_LF_COPA-DO-MUNDO_PASS,Meta Ads,COPA-DO-MUNDO,Conversão,id,0,0,11,0,0,,,0,0,0,0,0,0,0,0,0,,,,,safe_ad,
2026-07-12,id|azul|google ads|23234508223,BRV_VA_GOOGLE_PMAX_LF_ANOITECEU_PASS,Google Ads,ANOITECEU,Conversão,id,0,0,1,,,,,0,0,0,0,0,0,0,,,,,,,pmax_sem_anuncio,
2026-07-12,name|azul|uol|brv_va_uol_display_lf_bariloche_pass,BRV_VA_UOL_DISPLAY_LF_BARILOCHE_PASS,UOL,BARILOCHE,Conversão,name,0,0,8,0,133973,202,,0,0,0,0,0,0,0,0,0,,,,,por_nome_campanha,
2026-07-12,name|azul|uol|brv_va_uol_display_lf_copa-do-mundo_pass,BRV_VA_UOL_DISPLAY_LF_COPA-DO-MUNDO_PASS,UOL,COPA-DO-MUNDO,Conversão,name,0,0,1,,,,,0,0,0,0,0,0,0,,,,,,,por_nome_campanha,
2026-07-12,name|azul|taboola|brv_va_taboola_display_lf_bariloche_pass,BRV_VA_TABOOLA_DISPLAY_LF_BARILOCHE_PASS,Taboola,BARILOCHE,Conversão,name,0,1,38,143.2,327766,440,0,0,0,0,0,0,0,0,0,143.2,,,,0,por_nome_campanha,campanha
2026-07-12,id|azul|meta ads|120239771146210726,BRV_VA_META_FEED_LF_NOVAS-ROTAS_PASS,Meta Ads,NOVAS-ROTAS,Conversão,id,0,0,177,247.48000000000002,69000,1204,0,0,0,0,0,0,0,0,247.48000000000002,0,,,,100,safe_ad,anuncio
2026-07-12,id|azul|google ads|23976574255,BRV_VA_GOOGLE_DEMAND-GEN_LF_COMPET-PA_PASS,Google Ads,COMPET-PA,Conversão,id,0,0,1,,,,,0,0,0,0,0,0,0,,,,,,,safe_ad,
2026-07-12,id|azul|google ads|23676413039,BRV_VA_GOOGLE_SEARCH_LF_VISIT-PORTO-NBRD_PASS,Google Ads,VISIT-PORTO-NBRD,Conversão,id,0,0,10,79.84,494,14,0,0,0,0,0,0,0,0,79.84,0,,,,100,safe_ad,anuncio
2026-07-12,id|azul|meta ads|120240401412560726,BRV_VA_META_FEED_LF_SAZONAL_PASS,Meta Ads,SAZONAL,Conversão,id,0,0,3,111.53,42150,381,0,0,0,0,0,0,0,0,111.53,0,,,,100,anuncio_ambiguo,anuncio
2026-07-12,name|azul|bing ads|brv_va_bing_search_lf_aon-madrid-nbrd_pass,BRV_VA_BING_SEARCH_LF_AON-MADRID-NBRD_PASS,Bing Ads,AON-MADRID-NBRD,Conversão,name,0,0,8,311.16,2091,22,0,0,0,0,0,0,0,0,0,311.16,,,,0,por_nome_campanha,campanha
2026-07-12,name|azul|taboola|brv_va_taboola_display_lf_ofertas-azul_pass,BRV_VA_TABOOLA_DISPLAY_LF_OFERTAS-AZUL_PASS,Taboola,OFERTAS-AZUL,Conversão,name,0,0,14,44.8,50928,64,0,0,0,0,0,0,0,0,0,44.8,,,,0,por_nome_campanha,campanha
2026-07-12,id|azul|google ads|23932995731,BRV_VA_GOOGLE_DEMAND-GEN_LF_DESCONTACO_PASS,Google Ads,DESCONTACO,Conversão,id,0,0,2,,,,,0,0,0,0,0,0,0,,,,,,,safe_ad,
2026-07-12,name|azul|taboola|brv_va_taboola_display_lf_compet_pass,BRV_VA_TABOOLA_DISPLAY_LF_COMPET_PASS,Taboola,COMPET,Conversão,name,0,0,4,,,,,0,0,0,0,0,0,0,,,,,,,por_nome_campanha,
2026-07-12,id|azul|meta ads|120238225934260726,BRV_VA_META_FEED_LF_ANOITECEU_PASS,Meta Ads,ANOITECEU,Conversão,id,0,0,3,,,,,0,0,0,0,0,0,0,,,,,,,safe_ad,
2026-07-12,name|azul|bing ads|brv_va_bing_search_lf_internacional_pass,BRV_VA_BING_SEARCH_LF_INTERNACIONAL_PASS,Bing Ads,INTERNACIONAL,Conversão,name,0,0,9,,,,,0,0,0,0,0,0,0,,,,,,,por_nome_campanha,
2026-07-12,id|azul|google ads|23966916231,BRV_VA_GOOGLE_DEMAND-GEN_LF_COMPET-BA_PASS,Google Ads,COMPET-BA,Conversão,id,0,0,2,,,,,0,0,0,0,0,0,0,,,,,,,safe_ad,
2026-07-12,name|azul|bing ads|brv_va_bing_search_lf_aon-lisboa-nbrd_pass,BRV_VA_BING_SEARCH_LF_AON-LISBOA-NBRD_PASS,Bing Ads,AON-LISBOA-NBRD,Conversão,name,0,0,22,311.95,22731,200,0,0,0,0,0,0,0,0,0,311.95,,,,0,por_nome_campanha,campanha
2026-07-12,name|azul|taboola|brv_va_taboola_display_lf_montevideu_pass,BRV_VA_TABOOLA_DISPLAY_LF_MONTEVIDEU_PASS,Taboola,MONTEVIDEU,Conversão,name,0,0,112,446.13,990313,1017,0,0,0,0,0,0,0,0,0,446.13,,,,0,por_nome_campanha,campanha
2026-07-12,name|azul|taboola|brv_va_taboola_display_lf_data-dupla_pass,BRV_VA_TABOOLA_DISPLAY_LF_DATA-DUPLA_PASS,Taboola,DATA-DUPLA,Conversão,name,0,0,3,,,,,0,0,0,0,0,0,0,,,,,,,por_nome_campanha,
2026-07-12,name|azul|bing ads|brv_va_bing_search_lf_concorrentes_pass,BRV_VA_BING_SEARCH_LF_CONCORRENTES_PASS,Bing Ads,CONCORRENTES,Conversão,name,0,0,17,,,,,0,0,0,0,0,0,0,,,,,,,por_nome_campanha,
2026-07-12,id|azul|google ads|23833085472,BRV_VA_GOOGLE_DEMAND-GEN_LF_VOADO_PASS,Google Ads,VOADO,Conversão,id,0,0,1,,,,,0,0,0,0,0,0,0,,,,,,,safe_ad,
2026-07-12,name|azul|uol|brv_va_uol_display_lf_data-dupla_pass,BRV_VA_UOL_DISPLAY_LF_DATA-DUPLA_PASS,UOL,DATA-DUPLA,Conversão,name,0,0,1,,,,,0,0,0,0,0,0,0,,,,,,,por_nome_campanha,
2026-07-12,id|azul|google ads|23812551246,BRV_VA_GOOGLE_DEMAND-GEN_LF_DATA-DUPLA_PASS,Google Ads,DATA-DUPLA,Conversão,id,0,0,4,,,,,0,0,0,0,0,0,0,,,,,,,safe_ad,
2026-07-12,id|azul|google ads|23841902309,BRV_VA_GOOGLE_SEARCH_LF_COPA-DO-MUNDO_PASS,Google Ads,COPA-DO-MUNDO,Conversão,id,0,0,16,,,,,0,0,0,0,0,0,0,,,,,,,safe_ad,
